Reference Code,Date Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
WPO5S2Z,2025-01-06 03:46:00,Adobe Photoshop Subscription,1141.65,0.0,COMPLETE,5977.28,App,Subscriptions
KORJPJY,2025-02-12 05:21:00,Hosting renewal at Namecheap,1150.87,0.0,COMPLETE,7564.44,App,Subscriptions
NOSEZKO,2025-02-18 14:28:00,Adobe Photoshop Subscription,844.25,0.0,COMPLETE,5630.26,App,Subscriptions
QSHWMR4,2025-03-01 02:00:00,Canva Pro,165.24,0.0,COMPLETE,7645.52,App,Subscriptions
G8MDRMJ,2025-03-29 14:44:00,Adobe Photoshop Subscription,1156.43,0.0,COMPLETE,9363.3,App,Subscriptions
J4K862R,2025-02-15 06:54:00,Canva Pro,975.21,0.0,COMPLETE,9659.79,App,Subscriptions
X5H20YS,2025-03-05 20:04:00,Microsoft 365 subscription,951.37,0.0,COMPLETE,5956.93,App,Subscriptions
859MNSC,2025-06-30 10:03:00,Canva Pro,729.53,0.0,COMPLETE,2868.4,App,Subscriptions
7IL5YKU,2025-04-10 13:39:00,Canva Pro,1215.76,0.0,COMPLETE,5347.3,App,Subscriptions
KR1XFC4,2025-02-28 13:37:00,Hosting renewal at Namecheap,1063.7,0.0,COMPLETE,8696.86,App,Subscriptions
2DCH91Y,2025-05-21 11:45:00,Hosting renewal at Namecheap,502.09,0.0,COMPLETE,3894.43,App,Subscriptions
UACED9H,2025-05-28 11:49:00,Domain renewal at GoDaddy,587.73,0.0,COMPLETE,7812.03,App,Subscriptions
M028ZZ4,2025-03-18 08:28:00,Adobe Photoshop Subscription,1044.0,0.0,COMPLETE,9687.24,App,Subscriptions
1JQNK4P,2025-02-10 17:35:00,Adobe Photoshop Subscription,1034.96,0.0,COMPLETE,3496.89,App,Subscriptions
ERMCLS0,2025-04-22 12:29:00,Microsoft 365 subscription,1252.59,0.0,COMPLETE,8900.77,App,Subscriptions
6488J1O,2025-04-10 23:13:00,Domain renewal at GoDaddy,647.43,0.0,COMPLETE,2712.37,App,Subscriptions
EPCBWEX,2025-03-21 00:26:00,Hosting renewal at Namecheap,713.7,0.0,COMPLETE,3739.67,App,Subscriptions
0J2IWOG,2025-01-09 06:43:00,Domain renewal at GoDaddy,1301.77,0.0,COMPLETE,7316.92,App,Subscriptions
19M6TCB,2025-03-05 10:39:00,Canva Pro,552.74,0.0,COMPLETE,3448.24,App,Subscriptions
B952182,2025-03-01 17:12:00,Microsoft 365 subscription,818.78,0.0,COMPLETE,864.77,App,Subscriptions
9XN1LKE,2025-04-17 20:56:00,Microsoft 365 subscription,855.55,0.0,COMPLETE,2988.4,App,Subscriptions
YIJWXMX,2025-02-14 02:52:00,Domain renewal at GoDaddy,111.71,0.0,COMPLETE,3717.24,App,Subscriptions
O81YQBP,2025-05-05 16:57:00,Hosting renewal at Namecheap,161.01,0.0,COMPLETE,9218.65,App,Subscriptions
VWPZ16R,2025-04-25 20:30:00,Domain renewal at GoDaddy,435.23,0.0,COMPLETE,667.69,App,Subscriptions
X400G57,2025-03-15 16:19:00,Canva Pro,1290.52,0.0,COMPLETE,6069.5,App,Subscriptions
QSCX807,2025-04-11 12:46:00,Microsoft 365 subscription,1460.51,0.0,COMPLETE,7290.8,App,Subscriptions
HQ21JGN,2025-05-31 14:35:00,Canva Pro,1263.45,0.0,COMPLETE,9393.31,App,Subscriptions
O75WAU4,2025-04-25 05:46:00,Microsoft 365 subscription,802.37,0.0,COMPLETE,804.62,App,Subscriptions
L27ASWM,2025-04-10 09:29:00,Canva Pro,829.25,0.0,COMPLETE,4136.37,App,Subscriptions
K64Z8IP,2025-03-17 11:08:00,Microsoft 365 subscription,595.02,0.0,COMPLETE,4248.6,App,Subscriptions
H6I5NZO,2025-05-11 15:11:00,Canva Pro,248.9,0.0,COMPLETE,7435.38,App,Subscriptions
FMR4RO6,2025-02-04 20:11:00,Hosting renewal at Namecheap,528.08,0.0,COMPLETE,9293.83,App,Subscriptions
7LQASAP,2025-06-08 06:39:00,Adobe Photoshop Subscription,1091.87,0.0,COMPLETE,5456.06,App,Subscriptions
F84H8PZ,2025-02-05 12:49:00,Domain renewal at GoDaddy,214.29,0.0,COMPLETE,9081.91,App,Subscriptions
YK5HO06,2025-03-03 08:46:00,Adobe Photoshop Subscription,1184.43,0.0,COMPLETE,8310.18,App,Subscriptions
RURHNMF,2025-04-16 10:45:00,Domain renewal at GoDaddy,1143.54,0.0,COMPLETE,1914.98,App,Subscriptions
0QEQZ9D,2025-04-18 21:05:00,Domain renewal at GoDaddy,1297.66,0.0,COMPLETE,7584.25,App,Subscriptions
MJQ415V,2025-04-28 15:34:00,Canva Pro,1385.89,0.0,COMPLETE,5083.03,App,Subscriptions
U51MROB,2025-05-25 04:04:00,Canva Pro,954.44,0.0,COMPLETE,5146.37,App,Subscriptions
12D0GV6,2025-01-04 11:10:00,Hosting renewal at Namecheap,587.41,0.0,COMPLETE,6179.4,App,Subscriptions
V5XAAT6,2025-03-07 02:00:00,Adobe Photoshop Subscription,799.14,0.0,COMPLETE,1273.04,App,Subscriptions
55I6WP9,2025-04-04 08:20:00,Microsoft 365 subscription,251.79,0.0,COMPLETE,6309.78,App,Subscriptions
T7DLP9G,2025-01-21 02:03:00,Adobe Photoshop Subscription,1473.4,0.0,COMPLETE,5310.36,App,Subscriptions
E5BR6Z4,2025-04-05 08:26:00,Canva Pro,214.31,0.0,COMPLETE,8626.34,App,Subscriptions
UM3XCMK,2025-04-25 13:45:00,Adobe Photoshop Subscription,1113.39,0.0,COMPLETE,8299.92,App,Subscriptions
QZMHE7P,2025-05-20 17:34:00,Adobe Photoshop Subscription,279.06,0.0,COMPLETE,7071.66,App,Subscriptions
27PTSVD,2025-02-19 08:14:00,Microsoft 365 subscription,754.04,0.0,COMPLETE,2471.99,App,Subscriptions
ZCQ3WNQ,2025-01-06 12:15:00,Microsoft 365 subscription,1011.13,0.0,COMPLETE,7121.0,App,Subscriptions
NWI8E41,2025-04-17 02:52:00,Canva Pro,186.1,0.0,COMPLETE,3910.03,App,Subscriptions
W7DPBIZ,2025-06-26 04:27:00,Microsoft 365 subscription,1499.5,0.0,COMPLETE,5412.7,App,Subscriptions
DMM7U6X,2025-01-06 10:19:00,Adobe Photoshop Subscription,479.02,0.0,COMPLETE,9889.76,App,Subscriptions
Z4MDQDI,2025-02-28 06:00:00,Canva Pro,421.7,0.0,COMPLETE,8226.43,App,Subscriptions
BPYXTQV,2025-04-28 12:52:00,Microsoft 365 subscription,1404.84,0.0,COMPLETE,7161.99,App,Subscriptions
4PXGN1M,2025-04-05 09:16:00,Canva Pro,382.28,0.0,COMPLETE,9582.04,App,Subscriptions
DEZME6M,2025-02-13 10:35:00,Adobe Photoshop Subscription,948.26,0.0,COMPLETE,5873.65,App,Subscriptions
A2UG2QT,2025-06-08 00:52:00,Adobe Photoshop Subscription,647.6,0.0,COMPLETE,4866.84,App,Subscriptions
HQYQCXL,2025-06-28 00:26:00,Hosting renewal at Namecheap,270.72,0.0,COMPLETE,2836.83,App,Subscriptions
4OX7CUS,2025-03-24 10:42:00,Hosting renewal at Namecheap,792.11,0.0,COMPLETE,6865.61,App,Subscriptions
84LN4M9,2025-04-13 00:25:00,Domain renewal at GoDaddy,643.5,0.0,COMPLETE,6145.37,App,Subscriptions
FJZIRCK,2025-05-05 02:44:00,Microsoft 365 subscription,1340.28,0.0,COMPLETE,632.09,App,Subscriptions
3CPZ7FD,2025-01-26 13:48:00,Microsoft 365 subscription,962.39,0.0,COMPLETE,5561.82,App,Subscriptions
JSL4YJC,2025-02-27 19:20:00,Canva Pro,772.39,0.0,COMPLETE,9892.99,App,Subscriptions
66H7CCV,2025-03-15 20:25:00,Hosting renewal at Namecheap,976.82,0.0,COMPLETE,2564.09,App,Subscriptions
BLXDQFG,2025-05-05 12:30:00,Microsoft 365 subscription,154.67,0.0,COMPLETE,5441.73,App,Subscriptions
Q9RYG6C,2025-05-05 08:12:00,Canva Pro,1469.74,0.0,COMPLETE,3055.62,App,Subscriptions
XP4CWM8,2025-03-06 18:21:00,Hosting renewal at Namecheap,594.39,0.0,COMPLETE,6718.22,App,Subscriptions
DHY2UJT,2025-03-23 20:00:00,Domain renewal at GoDaddy,1027.45,0.0,COMPLETE,6407.98,App,Subscriptions
00PAX2B,2025-02-28 07:54:00,Canva Pro,165.48,0.0,COMPLETE,6101.8,App,Subscriptions
AB55A9B,2025-01-14 21:45:00,Microsoft 365 subscription,293.06,0.0,COMPLETE,5617.55,App,Subscriptions
307HETY,2025-01-29 17:14:00,Hosting renewal at Namecheap,437.96,0.0,COMPLETE,4177.97,App,Subscriptions
RFNGZJP,2025-01-19 11:14:00,Microsoft 365 subscription,1437.98,0.0,COMPLETE,6926.51,App,Subscriptions
0FIR028,2025-01-18 07:42:00,Domain renewal at GoDaddy,402.91,0.0,COMPLETE,4213.99,App,Subscriptions
S1FUG0K,2025-03-30 07:33:00,Microsoft 365 subscription,173.72,0.0,COMPLETE,3866.21,App,Subscriptions
T03P44E,2025-04-14 09:01:00,Microsoft 365 subscription,1428.27,0.0,COMPLETE,5022.4,App,Subscriptions
DQZSLQQ,2025-06-17 14:18:00,Hosting renewal at Namecheap,706.58,0.0,COMPLETE,971.52,App,Subscriptions
1C8YKQU,2025-01-16 07:34:00,Adobe Photoshop Subscription,489.95,0.0,COMPLETE,8290.76,App,Subscriptions
Z9K7E2M,2025-05-09 18:35:00,Domain renewal at GoDaddy,728.52,0.0,COMPLETE,5286.07,App,Subscriptions
1UCIZ6F,2025-06-16 10:39:00,Domain renewal at GoDaddy,986.15,0.0,COMPLETE,4007.98,App,Subscriptions
AF34FB5,2025-05-26 05:54:00,Domain renewal at GoDaddy,1224.05,0.0,COMPLETE,9808.62,App,Subscriptions
MI1760Q,2025-06-09 20:44:00,Microsoft 365 subscription,362.47,0.0,COMPLETE,3773.29,App,Subscriptions
J0V7FAL,2025-05-20 05:07:00,Domain renewal at GoDaddy,1162.19,0.0,COMPLETE,4104.61,App,Subscriptions
9GCVIZM,2025-01-15 18:53:00,Domain renewal at GoDaddy,815.84,0.0,COMPLETE,3060.5,App,Subscriptions
5ORURZM,2025-06-24 04:21:00,Domain renewal at GoDaddy,841.3,0.0,COMPLETE,8880.84,App,Subscriptions
J2CL5Q5,2025-05-19 06:33:00,Microsoft 365 subscription,1319.33,0.0,COMPLETE,5450.44,App,Subscriptions
4JYQVM6,2025-05-27 21:59:00,Hosting renewal at Namecheap,1355.14,0.0,COMPLETE,1643.72,App,Subscriptions
UAX7GGY,2025-02-11 05:45:00,Domain renewal at GoDaddy,654.08,0.0,COMPLETE,641.27,App,Subscriptions
KAR1CZ9,2025-03-09 16:20:00,Microsoft 365 subscription,302.27,0.0,COMPLETE,3312.09,App,Subscriptions
QZSSZFG,2025-04-05 00:12:00,Microsoft 365 subscription,1174.06,0.0,COMPLETE,2968.76,App,Subscriptions
KF41627,2025-03-17 12:12:00,Adobe Photoshop Subscription,577.43,0.0,COMPLETE,6158.3,App,Subscriptions
N7GYF66,2025-06-23 06:16:00,Tuition Fee for BBS,1380.61,0.0,COMPLETE,9659.05,App,Education
Z2HPN2X,2025-03-05 02:09:00,Udemy Course,286.46,0.0,COMPLETE,5209.68,App,Education
YCB3GGT,2025-06-20 12:23:00,Exam registration for IELTS,1424.63,0.0,COMPLETE,3322.46,App,Education
YT8Q5IX,2025-01-06 17:28:00,Library Fee,492.08,0.0,COMPLETE,8271.99,App,Education
BQ981EB,2025-05-25 09:12:00,Library Fee,553.4,0.0,COMPLETE,6884.73,App,Education
98LJTVB,2025-05-17 23:04:00,Paid for training at Broadway Infosys,989.81,0.0,COMPLETE,9062.28,App,Education
3JES6BQ,2025-06-30 21:33:00,Paid for training at Broadway Infosys,881.01,0.0,COMPLETE,5062.5,App,Education
SHOS8RO,2025-05-10 03:48:00,Tuition Fee for BBS,574.07,0.0,COMPLETE,8162.07,App,Education
30NC3Q5,2025-01-19 15:36:00,Tuition Fee for BBS,724.31,0.0,COMPLETE,6668.67,App,Education
OG8WGW5,2025-06-09 17:32:00,Tuition Fee for BBS,933.22,0.0,COMPLETE,2696.74,App,Education
MF6DBU6,2025-04-22 19:38:00,Udemy Course,153.83,0.0,COMPLETE,7346.2,App,Education
8EMSSEZ,2025-06-05 22:14:00,Exam registration for IELTS,887.93,0.0,COMPLETE,2273.65,App,Education
55S0ICR,2025-03-20 23:09:00,Exam registration for IELTS,1197.37,0.0,COMPLETE,5469.08,App,Education
9WTUCEU,2025-06-05 10:55:00,Udemy Course,330.49,0.0,COMPLETE,4678.64,App,Education
RT4NAWX,2025-05-25 06:14:00,Tuition Fee for BBS,1266.86,0.0,COMPLETE,9009.58,App,Education
RWSNC0Q,2025-05-25 07:08:00,Paid for training at Broadway Infosys,834.57,0.0,COMPLETE,7136.94,App,Education
W779OE7,2025-04-21 20:52:00,Library Fee,410.12,0.0,COMPLETE,6300.16,App,Education
XOXHXSZ,2025-01-14 16:29:00,Exam registration for IELTS,1152.61,0.0,COMPLETE,1943.15,App,Education
KUU3LND,2025-01-02 04:52:00,Udemy Course,1469.0,0.0,COMPLETE,5603.01,App,Education
SAXGISK,2025-03-13 07:20:00,Udemy Course,1491.53,0.0,COMPLETE,2353.73,App,Education
KO958KS,2025-01-08 14:07:00,Paid for training at Broadway Infosys,700.66,0.0,COMPLETE,4148.69,App,Education
UQG7FHV,2025-04-22 12:45:00,Exam registration for IELTS,557.23,0.0,COMPLETE,8354.2,App,Education
W9GUG0M,2025-05-12 01:33:00,Library Fee,992.9,0.0,COMPLETE,5188.1,App,Education
OUFCY9T,2025-02-09 09:07:00,Paid for training at Broadway Infosys,198.02,0.0,COMPLETE,3786.39,App,Education
UDTU3E7,2025-05-31 18:52:00,Library Fee,1217.01,0.0,COMPLETE,9243.45,App,Education
AIIAPQB,2025-06-14 09:59:00,Paid for training at Broadway Infosys,576.03,0.0,COMPLETE,2850.98,App,Education
OPAXLWK,2025-04-30 01:45:00,Udemy Course,1105.53,0.0,COMPLETE,1758.65,App,Education
1BC8F5Q,2025-04-27 08:57:00,Paid for training at Broadway Infosys,679.23,0.0,COMPLETE,3423.03,App,Education
JXN6C55,2025-01-15 04:44:00,Tuition Fee for BBS,1181.43,0.0,COMPLETE,1492.57,App,Education
K0EBOR3,2025-02-28 05:09:00,Paid for training at Broadway Infosys,760.96,0.0,COMPLETE,9371.43,App,Education
JFC5J29,2025-05-09 14:42:00,Paid for training at Broadway Infosys,158.58,0.0,COMPLETE,3996.9,App,Education
U2YL006,2025-02-20 16:50:00,Library Fee,1095.91,0.0,COMPLETE,970.28,App,Education
J5156WU,2025-05-08 18:02:00,Exam registration for IELTS,1068.99,0.0,COMPLETE,4883.23,App,Education
3EEGE1N,2025-04-24 10:12:00,Udemy Course,951.72,0.0,COMPLETE,1988.45,App,Education
FABH6YH,2025-06-15 20:30:00,Tuition Fee for BBS,861.31,0.0,COMPLETE,9636.32,App,Education
QLFOZEM,2025-02-15 06:18:00,Paid for training at Broadway Infosys,395.58,0.0,COMPLETE,9627.54,App,Education
EVH3B93,2025-04-15 00:01:00,Udemy Course,1343.63,0.0,COMPLETE,2109.22,App,Education
BANH4AX,2025-03-16 17:09:00,Tuition Fee for BBS,958.97,0.0,COMPLETE,9076.67,App,Education
XF84R2D,2025-01-20 05:17:00,Library Fee,787.76,0.0,COMPLETE,4277.24,App,Education
99ULOMO,2025-05-05 07:50:00,Tuition Fee for BBS,218.83,0.0,COMPLETE,1212.61,App,Education
AM0TYOK,2025-02-04 16:11:00,Exam registration for IELTS,204.13,0.0,COMPLETE,9178.96,App,Education
Z0VJ4Y8,2025-03-01 00:35:00,Exam registration for IELTS,853.8,0.0,COMPLETE,9424.44,App,Education
9R4T8NA,2025-04-09 10:27:00,Library Fee,419.49,0.0,COMPLETE,3729.86,App,Education
2ALZENC,2025-02-11 09:45:00,Paid for training at Broadway Infosys,353.47,0.0,COMPLETE,4998.47,App,Education
156DYG1,2025-06-12 00:26:00,Tuition Fee for BBS,1226.42,0.0,COMPLETE,7395.34,App,Education
D3XU7JN,2025-02-24 18:37:00,Library Fee,1246.11,0.0,COMPLETE,8388.3,App,Education
6O2WBWS,2025-05-26 05:32:00,Udemy Course,954.73,0.0,COMPLETE,3846.8,App,Education
CHE0COJ,2025-06-26 13:03:00,Tuition Fee for BBS,771.09,0.0,COMPLETE,7694.87,App,Education
CEFX95S,2025-04-15 14:58:00,Udemy Course,1064.3,0.0,COMPLETE,2204.43,App,Education
BTUIMQ7,2025-06-28 16:50:00,Paid for training at Broadway Infosys,806.53,0.0,COMPLETE,9107.03,App,Education
BSPV3AS,2025-02-10 10:45:00,Library Fee,1204.15,0.0,COMPLETE,6038.22,App,Education
NFB1YPF,2025-03-13 20:43:00,Library Fee,1062.7,0.0,COMPLETE,7976.49,App,Education
BJHBRSJ,2025-01-20 04:47:00,Exam registration for IELTS,1274.71,0.0,COMPLETE,8547.49,App,Education
S9WR88J,2025-02-28 20:35:00,Udemy Course,1423.54,0.0,COMPLETE,3289.52,App,Education
9L6QTPJ,2025-02-21 09:26:00,Udemy Course,997.91,0.0,COMPLETE,9508.71,App,Education
UB8YTOT,2025-02-18 21:57:00,Paid for training at Broadway Infosys,1085.29,0.0,COMPLETE,3015.85,App,Education
H2GRK0A,2025-04-22 15:02:00,Paid for training at Broadway Infosys,1170.55,0.0,COMPLETE,2482.06,App,Education
C5UAKYY,2025-06-12 02:04:00,Udemy Course,832.33,0.0,COMPLETE,3106.45,App,Education
6FDGKUX,2025-03-31 07:09:00,Tuition Fee for BBS,1335.08,0.0,COMPLETE,3448.75,App,Education
5YQZ20L,2025-02-27 15:04:00,Tuition Fee for BBS,1131.41,0.0,COMPLETE,8904.56,App,Education
GQ4GR5U,2025-05-14 12:20:00,Library Fee,109.87,0.0,COMPLETE,3165.59,App,Education
1MKYKV2,2025-02-13 00:25:00,Udemy Course,928.38,0.0,COMPLETE,9770.93,App,Education
4XVH14E,2025-03-16 21:05:00,Exam registration for IELTS,264.87,0.0,COMPLETE,8998.78,App,Education
4EXLPCD,2025-04-01 19:31:00,Exam registration for IELTS,107.72,0.0,COMPLETE,4994.16,App,Education
CORGSOI,2025-01-15 03:19:00,Paid for training at Broadway Infosys,827.8,0.0,COMPLETE,6285.43,App,Education
MP42HGT,2025-02-14 11:50:00,Tuition Fee for BBS,305.88,0.0,COMPLETE,2629.09,App,Education
XWLESLL,2025-02-24 18:12:00,Exam registration for IELTS,602.43,0.0,COMPLETE,7263.13,App,Education
P79I3E3,2025-01-28 05:21:00,Udemy Course,1092.63,0.0,COMPLETE,4637.85,App,Education
VEWK140,2025-02-01 07:44:00,Library Fee,1284.27,0.0,COMPLETE,5158.96,App,Education
P6VSKWW,2025-01-25 12:32:00,Tuition Fee for BBS,124.9,0.0,COMPLETE,4775.42,App,Education
6BQ3L7S,2025-03-07 23:46:00,Library Fee,1486.6,0.0,COMPLETE,5366.05,App,Education
L1VTK8M,2025-01-06 01:19:00,Paid for training at Broadway Infosys,930.43,0.0,COMPLETE,7987.94,App,Education
G27JX2R,2025-04-30 15:35:00,Udemy Course,168.52,0.0,COMPLETE,4396.26,App,Education
D50B80G,2025-04-21 14:09:00,Exam registration for IELTS,394.26,0.0,COMPLETE,5391.71,App,Education
RE3G5P6,2025-02-08 06:02:00,Tuition Fee for BBS,395.47,0.0,COMPLETE,3005.36,App,Education
4778KNA,2025-05-24 06:35:00,Paid for training at Broadway Infosys,251.83,0.0,COMPLETE,5919.49,App,Education
WM5NF3M,2025-01-30 09:02:00,Library Fee,139.61,0.0,COMPLETE,8486.68,App,Education
J5SPOFA,2025-04-28 02:20:00,Udemy Course,570.16,0.0,COMPLETE,1731.64,App,Education
BT740BY,2025-02-05 10:12:00,Udemy Course,483.92,0.0,COMPLETE,5869.56,App,Education
KUA08H0,2025-01-26 04:15:00,Paid for training at Broadway Infosys,832.86,0.0,COMPLETE,3613.53,App,Education
RYZ4AC7,2025-03-12 16:09:00,Paid for training at Broadway Infosys,480.03,0.0,COMPLETE,9089.16,App,Education
GMSNQ82,2025-02-07 10:07:00,Paid for training at Broadway Infosys,914.22,0.0,COMPLETE,4089.41,App,Education
DE9WMDU,2025-05-06 12:33:00,Paid for training at Broadway Infosys,770.81,0.0,COMPLETE,2175.39,App,Education
T2CNL8B,2025-02-01 12:37:00,Paid for training at Broadway Infosys,920.44,0.0,COMPLETE,8563.67,App,Education
FV5ZFQ1,2025-01-10 22:41:00,Exam registration for IELTS,1326.16,0.0,COMPLETE,7973.45,App,Education
8I8FKVY,2025-03-08 01:34:00,Tuition Fee for BBS,1281.67,0.0,COMPLETE,6703.27,App,Education
UBB5TXO,2025-02-28 10:49:00,Tuition Fee for BBS,1016.28,0.0,COMPLETE,4119.51,App,Education
Q1JHA5F,2025-03-18 07:36:00,Tuition Fee for BBS,1142.93,0.0,COMPLETE,9629.53,App,Education
2FHRKUJ,2025-05-18 02:46:00,Exam registration for IELTS,471.4,0.0,COMPLETE,7136.93,App,Education
3CN6ZJX,2025-06-14 21:23:00,Tuition Fee for BBS,1133.61,0.0,COMPLETE,5924.21,App,Education
OL3G7HE,2025-02-19 00:51:00,Exam registration for IELTS,1412.38,0.0,COMPLETE,5804.06,App,Education
Y809XO8,2025-01-29 21:00:00,Paid for training at Broadway Infosys,136.74,0.0,COMPLETE,1835.43,App,Education
NM7EGNH,2025-02-11 07:04:00,Exam registration for IELTS,128.48,0.0,COMPLETE,8602.8,App,Education
C1X81HZ,2025-02-24 22:45:00,Tuition Fee for BBS,1240.91,0.0,COMPLETE,7142.53,App,Education
VD24GGB,2025-06-12 08:29:00,Paid for training at Broadway Infosys,650.29,0.0,COMPLETE,6738.45,App,Education
KB9FTJZ,2025-01-28 08:23:00,Library Fee,326.58,0.0,COMPLETE,6783.66,App,Education
ETOCFK7,2025-04-07 04:30:00,Library Fee,681.4,0.0,COMPLETE,9247.03,App,Education
G6OZA37,2025-05-03 04:39:00,Udemy Course,1328.03,0.0,COMPLETE,3401.52,App,Education
BR2DV7F,2025-02-01 01:19:00,Exam registration for IELTS,202.1,0.0,COMPLETE,4420.23,App,Education
T992EL1,2025-05-11 00:40:00,Library Fee,802.49,0.0,COMPLETE,2095.05,App,Education
MRZSB22,2025-06-08 00:36:00,Library Fee,1286.79,0.0,COMPLETE,3533.21,App,Education
8GCQ6F5,2025-02-22 16:33:00,Library Fee,177.37,0.0,COMPLETE,6366.9,App,Education
D5W03TU,2025-03-11 05:39:00,Exam registration for IELTS,274.9,0.0,COMPLETE,9840.02,App,Education
QLKT7S0,2025-06-24 17:51:00,Library Fee,356.7,0.0,COMPLETE,2719.2,App,Education
KPFXGQN,2025-03-28 09:21:00,Exam registration for IELTS,735.16,0.0,COMPLETE,9356.95,App,Education
OBM2HPZ,2025-05-29 20:26:00,Paid for training at Broadway Infosys,611.66,0.0,COMPLETE,1890.1,App,Education
UYKZRRL,2025-01-03 01:07:00,Paid for training at Broadway Infosys,383.8,0.0,COMPLETE,4421.95,App,Education
1E3HCVS,2025-03-29 03:47:00,Paid for training at Broadway Infosys,374.0,0.0,COMPLETE,8615.93,App,Education
GFB71TQ,2025-05-19 10:41:00,Library Fee,989.11,0.0,COMPLETE,8883.3,App,Education
ST1K09U,2025-06-25 21:34:00,Exam registration for IELTS,1033.9,0.0,COMPLETE,8889.03,App,Education
WKHYVA1,2025-04-22 11:23:00,Tuition Fee for BBS,993.51,0.0,COMPLETE,4864.89,App,Education
8EVSBBX,2025-01-09 00:48:00,Udemy Course,1042.54,0.0,COMPLETE,5247.66,App,Education
R7YA363,2025-05-01 04:27:00,Exam registration for IELTS,508.1,0.0,COMPLETE,3053.32,App,Education
NIGKF7L,2025-01-01 06:19:00,Exam registration for IELTS,298.65,0.0,COMPLETE,604.79,App,Education
DX91C6M,2025-02-28 15:41:00,Tuition Fee for BBS,176.9,0.0,COMPLETE,9895.08,App,Education
RUHN7FV,2025-03-09 14:00:00,Exam registration for IELTS,864.24,0.0,COMPLETE,7720.43,App,Education
3333IM5,2025-02-05 14:30:00,Udemy Course,1051.3,0.0,COMPLETE,7712.13,App,Education
0RU1TSB,2025-05-07 07:01:00,Library Fee,1295.43,0.0,COMPLETE,2849.53,App,Education
RGPBOVM,2025-06-24 17:19:00,Library Fee,617.81,0.0,COMPLETE,3630.97,App,Education
WLQYFTP,2025-02-06 16:36:00,Exam registration for IELTS,160.19,0.0,COMPLETE,4428.69,App,Education
AF8TQ9E,2025-06-01 14:37:00,Paid for training at Broadway Infosys,377.45,0.0,COMPLETE,8381.28,App,Education
FNHWLHV,2025-02-23 14:59:00,Tuition Fee for BBS,322.79,0.0,COMPLETE,1148.2,App,Education
ILOQVXJ,2025-04-17 13:28:00,Tuition Fee for BBS,743.88,0.0,COMPLETE,7735.03,App,Education
BFWQIP3,2025-05-04 11:12:00,Tuition Fee for BBS,1176.18,0.0,COMPLETE,9722.16,App,Education
0LFXQR6,2025-05-04 15:15:00,Library Fee,1460.86,0.0,COMPLETE,5601.28,App,Education
4IQIX7T,2025-06-24 22:30:00,Library Fee,811.25,0.0,COMPLETE,8341.56,App,Education
KKLJR97,2025-03-25 14:59:00,Udemy Course,108.42,0.0,COMPLETE,9200.33,App,Education
LZJLHUE,2025-02-07 09:08:00,Udemy Course,957.95,0.0,COMPLETE,7612.05,App,Education
J7L7ZBH,2025-06-01 12:54:00,Exam registration for IELTS,332.51,0.0,COMPLETE,8014.72,App,Education
I62XQ9E,2025-04-11 05:34:00,Udemy Course,830.14,0.0,COMPLETE,7702.56,App,Education
J5CXES3,2025-05-05 21:13:00,Library Fee,345.61,0.0,COMPLETE,2842.16,App,Education
K49OWUQ,2025-05-24 19:12:00,Tuition Fee for BBS,328.54,0.0,COMPLETE,2502.26,App,Education
G0YQB5R,2025-04-07 19:41:00,Paid for training at Broadway Infosys,955.14,0.0,COMPLETE,9942.51,App,Education
Q4YWD2N,2025-03-21 20:37:00,Library Fee,1471.4,0.0,COMPLETE,4006.58,App,Education
P8DREDZ,2025-06-08 05:18:00,Tuition Fee for BBS,478.32,0.0,COMPLETE,8221.11,App,Education
2DWD114,2025-02-27 15:59:00,Udemy Course,285.89,0.0,COMPLETE,7331.25,App,Education
U1A5QAH,2025-04-22 06:32:00,Udemy Course,186.03,0.0,COMPLETE,563.54,App,Education
IJTTTX9,2025-05-11 14:34:00,Library Fee,458.36,0.0,COMPLETE,4347.6,App,Education
PLOWQRX,2025-03-25 14:33:00,Exam registration for IELTS,805.91,0.0,COMPLETE,8619.08,App,Education
FZ9AD0Q,2025-01-11 20:24:00,Tuition Fee for BBS,460.48,0.0,COMPLETE,6545.02,App,Education
12LVYIP,2025-02-01 03:47:00,Udemy Course,564.59,0.0,COMPLETE,8852.89,App,Education
Q4VXZ5K,2025-03-27 12:59:00,Udemy Course,574.83,0.0,COMPLETE,2142.52,App,Education
P2TTXNC,2025-03-09 21:58:00,Exam registration for IELTS,1316.25,0.0,COMPLETE,8983.56,App,Education
IX6HXEP,2025-06-14 12:46:00,Paid for training at Broadway Infosys,563.63,0.0,COMPLETE,9012.33,App,Education
X8LR6FL,2025-04-17 09:31:00,Paid for training at Broadway Infosys,1042.94,0.0,COMPLETE,8159.16,App,Education
QSJ7HUT,2025-01-14 09:28:00,Exam registration for IELTS,1373.32,0.0,COMPLETE,2351.82,App,Education
EMBC436,2025-06-06 23:16:00,Tuition Fee for BBS,1111.41,0.0,COMPLETE,2692.65,App,Education
POARFF8,2025-06-25 18:36:00,Exam registration for IELTS,1372.72,0.0,COMPLETE,7501.21,App,Education
VOH480I,2025-01-27 15:43:00,Library Fee,1324.19,0.0,COMPLETE,8279.04,App,Education
