Reference Code,Date,Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
3LWV51U,2025-10-20,00:00:00,Paid for Bhoj Deal,4468.75,0.0,COMPLETE,3516.5,Linked Esewa Payment,Dining & Food
9ZWGOEP,2025-10-26,00:00:00,Paid for Bhoj Deal,4950.87,0.0,COMPLETE,2047.6,Linked Esewa Payment,Dining & Food
183UVCR,2025-10-08,00:00:00,Paid for Foodmandu Order,3689.48,0.0,COMPLETE,1817.89,Linked Esewa Payment,Dining & Food
X955GLU,2025-10-03,00:00:00,Paid for Bhoj Deal,1225.84,0.0,COMPLETE,4985.47,App,Dining & Food
37LE3DQ,2025-09-09,00:00:00,Paid for Bhoj Deal,3013.78,0.0,COMPLETE,6189.78,Linked Esewa Payment,Dining & Food
10YFLS7,2025-10-10,00:00:00,Paid for Bhoj Deal,4879.17,0.0,COMPLETE,3267.81,Linked Esewa Payment,Dining & Food
U1N11Y3,2025-10-16,00:00:00,Restaurant Bill via QR,2872.9,0.0,COMPLETE,940.67,THIRDPARTY,Dining & Food
31XN4KD,2025-10-19,00:00:00,Paid for Foodmandu Order,1517.65,0.0,COMPLETE,8293.75,App,Dining & Food
02C7482,2025-10-28,00:00:00,Paid for Bhoj Deal,3170.01,0.0,COMPLETE,1759.25,Linked Esewa Payment,Dining & Food
0UYMDW3,2025-09-25,00:00:00,Paid for Bhoj Deal,1125.1,0.0,COMPLETE,8732.25,App,Dining & Food
11RI23S,2025-09-05,00:00:00,Restaurant Bill via QR,2917.72,0.0,COMPLETE,4081.61,Linked Esewa Payment,Dining & Food
MFT5K40,2025-09-09,00:00:00,Paid for Foodmandu Order,554.63,0.0,COMPLETE,5581.82,Linked Esewa Payment,Dining & Food
NIZVGXH,2025-09-18,00:00:00,Paid for Foodmandu Order,3857.09,0.0,COMPLETE,1359.46,App,Dining & Food
NWSAAM3,2025-09-02,00:00:00,Paid for Bhoj Deal,1183.08,0.0,COMPLETE,1908.78,Linked Esewa Payment,Dining & Food
F14V7MK,2025-10-28,00:00:00,Restaurant Bill via QR,2128.03,0.0,COMPLETE,6806.59,App,Dining & Food
DBTZR4L,2025-09-04,00:00:00,Paid for Bhoj Deal,1381.16,0.0,COMPLETE,3884.46,App,Dining & Food
J3F0JT6,2025-10-11,00:00:00,Restaurant Bill via QR,3852.8,0.0,COMPLETE,3904.55,App,Dining & Food
HRQHD4Y,2025-09-13,00:00:00,Paid for Bhoj Deal,2756.57,0.0,COMPLETE,2350.55,THIRDPARTY,Dining & Food
ZUBJBAW,2025-09-07,00:00:00,Restaurant Bill via QR,3975.07,0.0,COMPLETE,2938.25,App,Dining & Food
OHPILFN,2025-09-19,00:00:00,Paid for Foodmandu Order,2133.09,0.0,COMPLETE,2167.32,THIRDPARTY,Dining & Food
6SPXXJJ,2025-10-26,00:00:00,Paid for Foodmandu Order,3632.22,0.0,COMPLETE,8031.67,App,Dining & Food
UWDKD1R,2025-10-16,00:00:00,Paid for Bhoj Deal,1501.03,0.0,COMPLETE,7609.82,THIRDPARTY,Dining & Food
7HOEOL8,2025-09-28,00:00:00,Restaurant Bill via QR,2951.26,0.0,COMPLETE,1551.09,Linked Esewa Payment,Dining & Food
GLQJ3PA,2025-09-03,00:00:00,Paid for Bhoj Deal,2110.66,0.0,COMPLETE,2866.16,App,Dining & Food
Q2GV1RW,2025-09-21,00:00:00,Restaurant Bill via QR,4631.47,0.0,COMPLETE,9588.27,App,Dining & Food
WIL6ZSG,2025-09-08,00:00:00,Paid for Bhoj Deal,741.31,0.0,COMPLETE,9459.8,Linked Esewa Payment,Dining & Food
GYHCXH6,2025-09-07,00:00:00,Paid for Foodmandu Order,4240.92,0.0,COMPLETE,9914.29,THIRDPARTY,Dining & Food
MW4FV23,2025-09-27,00:00:00,Paid for Foodmandu Order,3895.76,0.0,COMPLETE,9977.5,THIRDPARTY,Dining & Food
IQ520JA,2025-10-03,00:00:00,Restaurant Bill via QR,1290.85,0.0,COMPLETE,6092.52,App,Dining & Food
XR6ELZG,2025-10-05,00:00:00,Paid for Foodmandu Order,2800.24,0.0,COMPLETE,4165.16,THIRDPARTY,Dining & Food
W1TFELJ,2025-09-11,00:00:00,Restaurant Bill via QR,2787.33,0.0,COMPLETE,6055.01,App,Dining & Food
RBM1JSA,2025-09-24,00:00:00,Restaurant Bill via QR,2812.11,0.0,COMPLETE,8860.63,Linked Esewa Payment,Dining & Food
LC3BGDJ,2025-09-17,00:00:00,Paid for Foodmandu Order,2339.94,0.0,COMPLETE,7085.35,App,Dining & Food
0NV1K47,2025-10-13,00:00:00,Paid for Bhoj Deal,4963.01,0.0,COMPLETE,3201.74,App,Dining & Food
KG0CFI2,2025-09-15,00:00:00,Restaurant Bill via QR,2274.13,0.0,COMPLETE,9371.61,Linked Esewa Payment,Dining & Food
GD9GD1C,2025-10-13,00:00:00,Restaurant Bill via QR,4613.72,0.0,COMPLETE,7790.87,Linked Esewa Payment,Dining & Food
ATE8O6L,2025-09-17,00:00:00,Restaurant Bill via QR,419.28,0.0,COMPLETE,4733.69,THIRDPARTY,Dining & Food
1E410EC,2025-10-06,00:00:00,Restaurant Bill via QR,700.9,0.0,COMPLETE,3200.37,App,Dining & Food
EX3FONS,2025-09-06,00:00:00,Paid for Bhoj Deal,3991.81,0.0,COMPLETE,5275.6,THIRDPARTY,Dining & Food
H5JVDTO,2025-10-29,00:00:00,Paid for Foodmandu Order,2629.46,0.0,COMPLETE,4147.12,THIRDPARTY,Dining & Food
QDG7EHS,2025-09-29,00:00:00,Restaurant Bill via QR,664.76,0.0,COMPLETE,8151.98,THIRDPARTY,Dining & Food
7IOYOS3,2025-09-10,00:00:00,Paid for Bhoj Deal,4244.36,0.0,COMPLETE,265.78,THIRDPARTY,Dining & Food
4DM2VGB,2025-09-04,00:00:00,Restaurant Bill via QR,2300.12,0.0,COMPLETE,6015.31,App,Dining & Food
QP1YJWY,2025-09-18,00:00:00,Restaurant Bill via QR,4870.46,0.0,COMPLETE,5701.05,THIRDPARTY,Dining & Food
80YB9H7,2025-09-09,00:00:00,Money transferred to Machhapuchchhre Bank,386.58,0.0,COMPLETE,3223.48,Linked Esewa Payment,Banking & Finance
1ZEZJCD,2025-09-02,00:00:00,Money transferred to Machhapuchchhre Bank,555.48,0.0,COMPLETE,5842.92,Linked Esewa Payment,Banking & Finance
3B59H9L,2025-09-27,00:00:00,Money transferred to Machhapuchchhre Bank,649.9,0.0,COMPLETE,3055.38,Linked Esewa Payment,Banking & Finance
1W3FIQU,2025-10-29,00:00:00,Money transferred to Machhapuchchhre Bank,4261.99,0.0,COMPLETE,643.57,Linked Esewa Payment,Banking & Finance
ZIV5UP4,2025-10-21,00:00:00,Money transferred to Machhapuchchhre Bank,549.4,0.0,COMPLETE,9721.3,App,Banking & Finance
8ELMJFC,2025-09-29,00:00:00,Bank transfer charges,500.92,0.0,COMPLETE,6029.51,App,Banking & Finance
RLVCZFZ,2025-10-19,00:00:00,Bank transfer charges,875.6,0.0,COMPLETE,713.19,THIRDPARTY,Banking & Finance
BCOSQ0T,2025-09-26,00:00:00,Money transferred to Machhapuchchhre Bank,2402.39,0.0,COMPLETE,3166.19,Linked Esewa Payment,Banking & Finance
PBXIE74,2025-09-06,00:00:00,Charge for interbank transfer,4446.27,0.0,COMPLETE,9543.65,Linked Esewa Payment,Banking & Finance
OD50WIC,2025-10-02,00:00:00,Charge for interbank transfer,4005.03,0.0,COMPLETE,4129.52,App,Banking & Finance
W7ISXWP,2025-10-05,00:00:00,Charge for interbank transfer,2481.37,0.0,COMPLETE,9741.29,App,Banking & Finance
9TWRLMW,2025-10-15,00:00:00,Bank transfer charges,2646.44,0.0,COMPLETE,4276.07,App,Banking & Finance
AH0UU7G,2025-09-03,00:00:00,Money transferred to Machhapuchchhre Bank,3660.6,0.0,COMPLETE,1359.4,THIRDPARTY,Banking & Finance
4T47IQ6,2025-09-25,00:00:00,Bank transfer charges,1287.23,0.0,COMPLETE,9615.64,Linked Esewa Payment,Banking & Finance
ZIFZYBP,2025-10-21,00:00:00,Charge for interbank transfer,3045.37,0.0,COMPLETE,3149.91,Linked Esewa Payment,Banking & Finance
UEZN9ET,2025-10-17,00:00:00,Bank transfer charges,1529.92,0.0,COMPLETE,356.95,App,Banking & Finance
QN1HQ1I,2025-10-10,00:00:00,Bank transfer charges,2718.67,0.0,COMPLETE,3981.07,THIRDPARTY,Banking & Finance
KZ53GK2,2025-10-11,00:00:00,Money transferred to Machhapuchchhre Bank,1806.92,0.0,COMPLETE,4615.73,Linked Esewa Payment,Banking & Finance
PUIAGK6,2025-10-04,00:00:00,Bank transfer charges,4366.47,0.0,COMPLETE,9652.72,THIRDPARTY,Banking & Finance
UN92R44,2025-10-10,00:00:00,Charge for interbank transfer,4121.39,0.0,COMPLETE,9188.67,Linked Esewa Payment,Banking & Finance
JUQZT3H,2025-10-07,00:00:00,Charge for interbank transfer,4853.8,0.0,COMPLETE,1337.17,App,Banking & Finance
1U3ZLQR,2025-10-23,00:00:00,Money transferred to Machhapuchchhre Bank,1915.77,0.0,COMPLETE,4462.05,Linked Esewa Payment,Banking & Finance
P0U42EV,2025-09-15,00:00:00,Charge for interbank transfer,4241.07,0.0,COMPLETE,790.03,Linked Esewa Payment,Banking & Finance
UD9F6VX,2025-10-23,00:00:00,Charge for interbank transfer,3199.68,0.0,COMPLETE,407.39,App,Banking & Finance
ZXNVQNF,2025-10-25,00:00:00,Bank transfer charges,3336.1,0.0,COMPLETE,1237.71,THIRDPARTY,Banking & Finance
Q4PJDXN,2025-10-02,00:00:00,Bank transfer charges,338.27,0.0,COMPLETE,6554.93,Linked Esewa Payment,Banking & Finance
3R7ENZ2,2025-09-05,00:00:00,Charge for interbank transfer,4591.93,0.0,COMPLETE,2216.42,Linked Esewa Payment,Banking & Finance
621K6G0,2025-10-09,00:00:00,Bank transfer charges,3307.53,0.0,COMPLETE,2399.98,THIRDPARTY,Banking & Finance
OWXYCUZ,2025-10-06,00:00:00,Charge for interbank transfer,4259.57,0.0,COMPLETE,8282.49,App,Banking & Finance
21UWN83,2025-10-10,00:00:00,Bank transfer charges,829.83,0.0,COMPLETE,2818.7,Linked Esewa Payment,Banking & Finance
YIYA9BL,2025-09-29,00:00:00,Bank transfer charges,2278.41,0.0,COMPLETE,9945.7,THIRDPARTY,Banking & Finance
WXICRVJ,2025-09-28,00:00:00,Charge for interbank transfer,343.66,0.0,COMPLETE,4709.92,Linked Esewa Payment,Banking & Finance
2WP2HOK,2025-09-16,00:00:00,Bank transfer charges,3477.7,0.0,COMPLETE,7519.36,Linked Esewa Payment,Banking & Finance
W515SMY,2025-10-27,00:00:00,Charge for interbank transfer,4264.6,0.0,COMPLETE,1679.54,App,Banking & Finance
4H6KRMT,2025-10-08,00:00:00,Money transferred to Machhapuchchhre Bank,2592.98,0.0,COMPLETE,6897.39,THIRDPARTY,Banking & Finance
JDKJJ3Y,2025-10-14,00:00:00,Charge for interbank transfer,1402.02,0.0,COMPLETE,7614.28,Linked Esewa Payment,Banking & Finance
RRVWM3O,2025-10-29,00:00:00,Charge for interbank transfer,1211.29,0.0,COMPLETE,7806.72,Linked Esewa Payment,Banking & Finance
6EAONKI,2025-10-12,00:00:00,Money transferred to Machhapuchchhre Bank,1951.09,0.0,COMPLETE,7096.41,App,Banking & Finance
LYUT55P,2025-09-14,00:00:00,Charge for interbank transfer,744.64,0.0,COMPLETE,9046.69,THIRDPARTY,Banking & Finance
9NIB15R,2025-09-16,00:00:00,Bank transfer charges,3381.88,0.0,COMPLETE,1811.62,Linked Esewa Payment,Banking & Finance
S3Q0I73,2025-10-21,00:00:00,Charge for interbank transfer,732.31,0.0,COMPLETE,4766.27,App,Banking & Finance
37RZ9C6,2025-10-11,00:00:00,Money transferred to Machhapuchchhre Bank,4200.3,0.0,COMPLETE,6475.48,App,Banking & Finance
W0WVTR0,2025-09-28,00:00:00,Bank transfer charges,461.06,0.0,COMPLETE,2046.14,Linked Esewa Payment,Banking & Finance
8RLN9WF,2025-10-11,00:00:00,Bank transfer charges,411.35,0.0,COMPLETE,8157.65,App,Banking & Finance
GXIW2MR,2025-09-02,00:00:00,Charge for interbank transfer,551.51,0.0,COMPLETE,2387.17,Linked Esewa Payment,Banking & Finance
19347L0,2025-09-06,00:00:00,Bank transfer charges,4588.42,0.0,COMPLETE,1254.11,THIRDPARTY,Banking & Finance
1N21KNI,2025-10-15,00:00:00,Charge for interbank transfer,2421.22,0.0,COMPLETE,9706.86,THIRDPARTY,Banking & Finance
FHRAWNS,2025-09-06,00:00:00,Charge for interbank transfer,201.09,0.0,COMPLETE,8417.78,Linked Esewa Payment,Banking & Finance
4X378N2,2025-09-27,00:00:00,Charge for interbank transfer,2746.1,0.0,COMPLETE,2143.94,Linked Esewa Payment,Banking & Finance
FHR973X,2025-10-02,00:00:00,Charge for interbank transfer,3488.11,0.0,COMPLETE,5563.14,App,Banking & Finance
6YPSN11,2025-10-05,00:00:00,Money transferred to Machhapuchchhre Bank,1209.98,0.0,COMPLETE,8654.24,Linked Esewa Payment,Banking & Finance
U3D5MJI,2025-09-15,00:00:00,Bank transfer charges,1138.82,0.0,COMPLETE,3119.64,Linked Esewa Payment,Banking & Finance
3DZ5OSN,2025-10-26,00:00:00,Money transferred to Machhapuchchhre Bank,557.85,0.0,COMPLETE,3143.62,THIRDPARTY,Banking & Finance
91VTSZD,2025-10-30,00:00:00,Bank transfer charges,2918.1,0.0,COMPLETE,4875.35,App,Banking & Finance
O6R9QG5,2025-09-05,00:00:00,Bank transfer charges,3638.39,0.0,COMPLETE,6446.19,THIRDPARTY,Banking & Finance
1KCJGTW,2025-09-14,00:00:00,Bank transfer charges,4074.58,0.0,COMPLETE,5518.68,Linked Esewa Payment,Banking & Finance
CP7E85Q,2025-09-16,00:00:00,Money transferred to Machhapuchchhre Bank,1542.36,0.0,COMPLETE,3011.72,THIRDPARTY,Banking & Finance
1C0IRSZ,2025-10-12,00:00:00,Bank transfer charges,4017.41,0.0,COMPLETE,9601.41,THIRDPARTY,Banking & Finance
SPKIXLB,2025-09-25,00:00:00,Bank transfer charges,1828.61,0.0,COMPLETE,3024.28,App,Banking & Finance
STSA1QH,2025-10-27,00:00:00,Charge for interbank transfer,4072.77,0.0,COMPLETE,6851.43,Linked Esewa Payment,Banking & Finance
NLIJWB2,2025-10-25,00:00:00,Bank transfer charges,1083.77,0.0,COMPLETE,8308.7,App,Banking & Finance
OHLKHPC,2025-09-28,00:00:00,Charge for interbank transfer,3488.52,0.0,COMPLETE,775.35,App,Banking & Finance
WELPL5U,2025-10-02,00:00:00,Money transferred to Machhapuchchhre Bank,3152.09,0.0,COMPLETE,5282.32,App,Banking & Finance
ZEI0RSY,2025-09-13,00:00:00,Charge for interbank transfer,907.73,0.0,COMPLETE,5052.32,App,Banking & Finance
V4Y6UMY,2025-10-16,00:00:00,Money transferred to Machhapuchchhre Bank,856.71,0.0,COMPLETE,2989.37,THIRDPARTY,Banking & Finance
8JSINOJ,2025-09-03,00:00:00,Charge for interbank transfer,2330.39,0.0,COMPLETE,6470.85,App,Banking & Finance
12PIL3W,2025-09-18,00:00:00,Charge for interbank transfer,1500.09,0.0,COMPLETE,9833.12,App,Banking & Finance
3CU12ZM,2025-10-17,00:00:00,Bank transfer charges,1126.02,0.0,COMPLETE,6072.49,App,Banking & Finance
CHLN0Z4,2025-10-09,00:00:00,Money transferred to Machhapuchchhre Bank,856.78,0.0,COMPLETE,1090.66,Linked Esewa Payment,Banking & Finance
6PMAEMW,2025-10-01,00:00:00,Bank transfer charges,1798.28,0.0,COMPLETE,2056.95,App,Banking & Finance
UGNZWSC,2025-10-04,00:00:00,Money transferred to Machhapuchchhre Bank,1752.2,0.0,COMPLETE,5065.61,Linked Esewa Payment,Banking & Finance
E3OW82I,2025-09-03,00:00:00,Bank transfer charges,4326.63,0.0,COMPLETE,3780.31,App,Banking & Finance
X32TZQD,2025-10-21,00:00:00,Money transferred to Machhapuchchhre Bank,630.14,0.0,COMPLETE,7139.82,App,Banking & Finance
XLIWH1S,2025-10-12,00:00:00,Bank transfer charges,3537.3,0.0,COMPLETE,5272.26,THIRDPARTY,Banking & Finance
ZW5V3FP,2025-09-28,00:00:00,Bank transfer charges,805.25,0.0,COMPLETE,5226.23,THIRDPARTY,Banking & Finance
DY47T3Q,2025-10-27,00:00:00,Bank transfer charges,3086.72,0.0,COMPLETE,2265.81,App,Banking & Finance
WZRC5GB,2025-10-22,00:00:00,Bank transfer charges,4091.21,0.0,COMPLETE,813.19,App,Banking & Finance
GAYODBV,2025-10-22,00:00:00,Charge for interbank transfer,4814.74,0.0,COMPLETE,4749.12,THIRDPARTY,Banking & Finance
NP74ISA,2025-09-21,00:00:00,Money transferred to Machhapuchchhre Bank,2049.15,0.0,COMPLETE,2993.83,App,Banking & Finance
TUOJVAA,2025-09-28,00:00:00,Bank transfer charges,1460.18,0.0,COMPLETE,3256.98,Linked Esewa Payment,Banking & Finance
24BFE30,2025-09-17,00:00:00,Bank transfer charges,2468.33,0.0,COMPLETE,9054.44,App,Banking & Finance
HZOSYOZ,2025-10-28,00:00:00,Charge for interbank transfer,4976.18,0.0,COMPLETE,1670.66,THIRDPARTY,Banking & Finance
80W1RG7,2025-09-16,00:00:00,Money transferred to Machhapuchchhre Bank,318.82,0.0,COMPLETE,585.43,Linked Esewa Payment,Banking & Finance
KJEWDQR,2025-10-19,00:00:00,Bank transfer charges,495.14,0.0,COMPLETE,8049.29,THIRDPARTY,Banking & Finance
H4UB0I7,2025-09-27,00:00:00,Bank transfer charges,335.18,0.0,COMPLETE,9087.88,App,Banking & Finance
2I1MBN1,2025-10-04,00:00:00,Charge for interbank transfer,214.54,0.0,COMPLETE,754.01,Linked Esewa Payment,Banking & Finance
VSTA87I,2025-10-09,00:00:00,Money transferred to Machhapuchchhre Bank,591.68,0.0,COMPLETE,1544.43,App,Banking & Finance
98F7BNH,2025-09-07,00:00:00,Bank transfer charges,1109.3,0.0,COMPLETE,7979.78,App,Banking & Finance
FGTYFTR,2025-09-03,00:00:00,Bank transfer charges,1877.47,0.0,COMPLETE,9713.8,Linked Esewa Payment,Banking & Finance
0QCKPUG,2025-09-26,00:00:00,Charge for interbank transfer,3915.54,0.0,COMPLETE,6520.9,App,Banking & Finance
GR2UBV2,2025-09-07,00:00:00,Bank transfer charges,897.96,0.0,COMPLETE,3939.72,App,Banking & Finance
CD228WQ,2025-09-14,00:00:00,Charge for interbank transfer,1597.52,0.0,COMPLETE,4127.92,THIRDPARTY,Banking & Finance
1N4SQTP,2025-10-15,00:00:00,Money transferred to Machhapuchchhre Bank,4665.61,0.0,COMPLETE,9260.54,Linked Esewa Payment,Banking & Finance
80BQ0GJ,2025-10-07,00:00:00,Bank transfer charges,753.87,0.0,COMPLETE,1160.68,Linked Esewa Payment,Banking & Finance
ULXGC8I,2025-09-14,00:00:00,Bank transfer charges,946.58,0.0,COMPLETE,8381.3,Linked Esewa Payment,Banking & Finance
UUUNF47,2025-10-21,00:00:00,Money transferred to Machhapuchchhre Bank,2809.81,0.0,COMPLETE,3691.82,Linked Esewa Payment,Banking & Finance
V7G9LJ1,2025-10-19,00:00:00,Charge for interbank transfer,631.26,0.0,COMPLETE,9758.76,THIRDPARTY,Banking & Finance
ISX5NHU,2025-09-22,00:00:00,Bank transfer charges,291.67,0.0,COMPLETE,297.39,THIRDPARTY,Banking & Finance
0YWIWQZ,2025-09-29,00:00:00,Charge for interbank transfer,551.85,0.0,COMPLETE,3852.39,App,Banking & Finance
HX9V2J7,2025-09-29,00:00:00,Money transferred to Machhapuchchhre Bank,4368.71,0.0,COMPLETE,3446.21,App,Banking & Finance
93H8ROP,2025-09-14,00:00:00,Money transferred to Machhapuchchhre Bank,3227.0,0.0,COMPLETE,7806.07,Linked Esewa Payment,Banking & Finance
1O5M0HS,2025-09-11,00:00:00,Money transferred to Machhapuchchhre Bank,3279.04,0.0,COMPLETE,8690.82,App,Banking & Finance
DDGGLZP,2025-09-21,00:00:00,Bank transfer charges,654.97,0.0,COMPLETE,9681.16,App,Banking & Finance
8FQC6V1,2025-10-11,00:00:00,Money transferred to Machhapuchchhre Bank,3404.73,0.0,COMPLETE,4453.2,Linked Esewa Payment,Banking & Finance
VZBFUAL,2025-09-16,00:00:00,Bank transfer charges,3593.34,0.0,COMPLETE,5586.99,Linked Esewa Payment,Banking & Finance
1NI2B0E,2025-10-12,00:00:00,Bank transfer charges,4643.22,0.0,COMPLETE,3096.89,Linked Esewa Payment,Banking & Finance
J8CSB4C,2025-10-25,00:00:00,Money transferred to Machhapuchchhre Bank,2322.82,0.0,COMPLETE,1891.94,App,Banking & Finance
CM4T7FY,2025-09-10,00:00:00,Bank transfer charges,1252.16,0.0,COMPLETE,8120.62,THIRDPARTY,Banking & Finance
Y8X7437,2025-09-09,00:00:00,Bank transfer charges,1894.55,0.0,COMPLETE,1554.15,App,Banking & Finance
K0I8WGR,2025-10-08,00:00:00,Money transferred to Machhapuchchhre Bank,2871.58,0.0,COMPLETE,7220.04,Linked Esewa Payment,Banking & Finance
Q8KKD3C,2025-09-27,00:00:00,Money transferred to Machhapuchchhre Bank,690.17,0.0,COMPLETE,5771.2,THIRDPARTY,Banking & Finance
AZTHNTP,2025-10-25,00:00:00,Charge for interbank transfer,1309.59,0.0,COMPLETE,6921.65,Linked Esewa Payment,Banking & Finance
75THVFL,2025-10-29,00:00:00,Money transferred to Machhapuchchhre Bank,4584.88,0.0,COMPLETE,3433.23,App,Banking & Finance
ACHC5BI,2025-09-25,00:00:00,Bank transfer charges,1121.06,0.0,COMPLETE,7277.7,Linked Esewa Payment,Banking & Finance
24YWOBK,2025-09-12,00:00:00,Bank transfer charges,4726.28,0.0,COMPLETE,336.21,App,Banking & Finance
SKFOWPS,2025-09-21,00:00:00,Money transferred to Machhapuchchhre Bank,2501.68,0.0,COMPLETE,3855.96,App,Banking & Finance
PIRLJHP,2025-09-19,00:00:00,Charge for interbank transfer,1993.52,0.0,COMPLETE,4747.23,Linked Esewa Payment,Banking & Finance
FLG7K3B,2025-10-26,00:00:00,Bank transfer charges,4956.49,0.0,COMPLETE,8370.05,THIRDPARTY,Banking & Finance
S8V5MOD,2025-10-19,00:00:00,Money transferred to Machhapuchchhre Bank,2267.15,0.0,COMPLETE,418.24,Linked Esewa Payment,Banking & Finance
7GWPQT9,2025-09-24,00:00:00,Charge for interbank transfer,3604.54,0.0,COMPLETE,1296.82,THIRDPARTY,Banking & Finance
644PZBJ,2025-09-29,00:00:00,Charge for interbank transfer,4725.76,0.0,COMPLETE,8584.17,THIRDPARTY,Banking & Finance
0FR86TT,2025-09-18,00:00:00,Bank transfer charges,4416.35,0.0,COMPLETE,9277.39,Linked Esewa Payment,Banking & Finance
PKZG2I3,2025-10-29,00:00:00,Money transferred to Machhapuchchhre Bank,3014.58,0.0,COMPLETE,4323.95,THIRDPARTY,Banking & Finance
W17BA1L,2025-10-20,00:00:00,Charge for interbank transfer,4556.89,0.0,COMPLETE,5820.02,THIRDPARTY,Banking & Finance
QVB0WIT,2025-10-03,00:00:00,Money transferred to Machhapuchchhre Bank,1486.14,0.0,COMPLETE,956.38,THIRDPARTY,Banking & Finance
EYHJF22,2025-09-21,00:00:00,Bank transfer charges,2476.04,0.0,COMPLETE,2146.11,App,Banking & Finance
QDAC1BI,2025-10-14,00:00:00,Money transferred to Machhapuchchhre Bank,2797.89,0.0,COMPLETE,703.02,App,Banking & Finance
B0R5MW8,2025-09-07,00:00:00,Money transferred to Machhapuchchhre Bank,3424.72,0.0,COMPLETE,5516.37,THIRDPARTY,Banking & Finance
N6VNFQI,2025-09-25,00:00:00,Money transferred to Machhapuchchhre Bank,2561.57,0.0,COMPLETE,6212.9,App,Banking & Finance
J5C5XPD,2025-10-08,00:00:00,Charge for interbank transfer,4149.93,0.0,COMPLETE,3311.46,App,Banking & Finance
B36L7SC,2025-09-10,00:00:00,Bank transfer charges,391.36,0.0,COMPLETE,1500.0,THIRDPARTY,Banking & Finance
23E3944,2025-09-27,00:00:00,Money transferred to Machhapuchchhre Bank,1141.54,0.0,COMPLETE,3933.64,App,Banking & Finance
MRMTX1Y,2025-10-18,00:00:00,Money transferred to Machhapuchchhre Bank,4338.82,0.0,COMPLETE,192.94,Linked Esewa Payment,Banking & Finance
QLU2BP8,2025-09-06,00:00:00,Bank transfer charges,2823.41,0.0,COMPLETE,6460.63,Linked Esewa Payment,Banking & Finance
UJP4U15,2025-09-05,00:00:00,Bank transfer charges,3732.49,0.0,COMPLETE,5651.64,Linked Esewa Payment,Banking & Finance
4DER80L,2025-09-13,00:00:00,Money transferred to Machhapuchchhre Bank,4559.19,0.0,COMPLETE,5223.06,THIRDPARTY,Banking & Finance
KMIKLP2,2025-09-29,00:00:00,Charge for interbank transfer,3843.75,0.0,COMPLETE,1036.59,THIRDPARTY,Banking & Finance
OD095A9,2025-09-03,00:00:00,Bank transfer charges,585.92,0.0,COMPLETE,441.23,Linked Esewa Payment,Banking & Finance
VRJJVL1,2025-10-21,00:00:00,Charge for interbank transfer,4483.31,0.0,COMPLETE,1610.19,Linked Esewa Payment,Banking & Finance
4FVWC5V,2025-10-16,00:00:00,Money transferred to Machhapuchchhre Bank,3209.35,0.0,COMPLETE,9621.63,Linked Esewa Payment,Banking & Finance
PV0K6AG,2025-09-17,00:00:00,Money transferred to Machhapuchchhre Bank,4393.8,0.0,COMPLETE,2425.47,App,Banking & Finance
II6KJ6C,2025-10-20,00:00:00,Money transferred to Machhapuchchhre Bank,3560.57,0.0,COMPLETE,5803.21,Linked Esewa Payment,Banking & Finance
2ZD90NU,2025-09-16,00:00:00,Money transferred to Machhapuchchhre Bank,1330.51,0.0,COMPLETE,2674.72,Linked Esewa Payment,Banking & Finance
3J6OXB3,2025-09-15,00:00:00,Bank transfer charges,2168.83,0.0,COMPLETE,7042.87,App,Banking & Finance
HMUCSEC,2025-10-23,00:00:00,Charge for interbank transfer,4974.47,0.0,COMPLETE,7187.53,Linked Esewa Payment,Banking & Finance
GG81MTZ,2025-10-07,00:00:00,Bank transfer charges,4780.26,0.0,COMPLETE,6810.69,Linked Esewa Payment,Banking & Finance
4EE1CQJ,2025-10-10,00:00:00,Money transferred to Machhapuchchhre Bank,728.11,0.0,COMPLETE,1836.15,THIRDPARTY,Banking & Finance
PXGYZQF,2025-09-28,00:00:00,Bank transfer charges,3681.63,0.0,COMPLETE,8745.98,App,Banking & Finance
EHFMK1U,2025-09-17,00:00:00,Bank transfer charges,1104.5,0.0,COMPLETE,8350.56,Linked Esewa Payment,Banking & Finance
43BTGFG,2025-09-23,00:00:00,Bank transfer charges,2006.69,0.0,COMPLETE,6527.55,THIRDPARTY,Banking & Finance
HB33ERZ,2025-09-12,00:00:00,Charge for interbank transfer,471.74,0.0,COMPLETE,2668.14,App,Banking & Finance
RK8ALAO,2025-10-01,00:00:00,Charge for interbank transfer,3954.73,0.0,COMPLETE,9631.86,Linked Esewa Payment,Banking & Finance
ZOHQPNP,2025-10-28,00:00:00,Bank transfer charges,469.37,0.0,COMPLETE,1667.96,Linked Esewa Payment,Banking & Finance
A0RD38P,2025-09-07,00:00:00,Bank transfer charges,3426.54,0.0,COMPLETE,4518.38,THIRDPARTY,Banking & Finance
VXC6ZT8,2025-09-27,00:00:00,Money transferred to Machhapuchchhre Bank,702.57,0.0,COMPLETE,3802.76,THIRDPARTY,Banking & Finance
GLWN98G,2025-09-19,00:00:00,Money transferred to Machhapuchchhre Bank,1282.99,0.0,COMPLETE,4389.08,App,Banking & Finance
DL644CB,2025-09-28,00:00:00,Bank transfer charges,2147.39,0.0,COMPLETE,1739.85,THIRDPARTY,Banking & Finance
